step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
41053,2023-07-03 15:18:54.910050755,2,192.21,63.0,-0.28089808204300665,0.25398218204301576,0.009999999999990905,0.0169159
41083,2023-07-03 15:19:01.440292324,1,192.17,32.0,-0.10733491803556404,0.08031621803554471,0.010000000000019327,0.0170187
41092,2023-07-03 15:19:01.464095063,1,192.17,82.0,-0.2118313195192597,0.1849018195192404,0.010000000000019327,0.0169295
41101,2023-07-03 15:19:02.556272835,2,192.17,57.0,-0.3164076423785215,0.28958424237850217,0.010000000000019327,0.0168234
41103,2023-07-03 15:19:02.556272835,2,192.17,68.0,-0.13753166649856496,0.11070826649854565,0.010000000000019327,0.0168234
41109,2023-07-03 15:19:04.204483658,1,192.16,17.0,-0.13456501393389447,0.10775551393390358,0.009999999999990905,0.0168095
41112,2023-07-03 15:19:05.178240410,1,192.16,80.0,-0.20640542322316352,0.17959252322317262,0.009999999999990905,0.0168129
41114,2023-07-03 15:19:08.301417794,1,192.15,18.0,-0.18732863607108033,0.16063243607108943,0.009999999999990905,0.0166962
41118,2023-07-03 15:19:08.301777713,2,192.15,57.0,-0.27070268204301573,0.25398218204301576,0.0,0.0167205
41120,2023-07-03 15:19:08.301988376,1,192.15,28.0,-0.19604952322317262,0.17959252322317262,0.0,0.016457
41125,2023-07-03 15:19:09.466319600,2,192.16,38.0,-0.27086738204301575,0.25398218204301576,0.0,0.0168852
41128,2023-07-03 15:19:11.138069278,1,192.165,54.0,-0.27551318204301123,0.25398218204301576,0.0049999999999954525,0.016531
41133,2023-07-03 15:19:11.336031394,1,192.17,37.0,-0.27108358204301575,0.25398218204301576,0.0,0.0171014
41145,2023-07-03 15:19:11.337197352,1,192.18,49.0,-0.30604264237850215,0.28958424237850217,0.0,0.0164584
41153,2023-07-03 15:19:24.533028936,2,192.195,39.0,-0.27565818204301124,0.25398218204301576,0.0049999999999954525,0.016676
41156,2023-07-03 15:19:24.533258232,2,192.19,24.0,-0.38591984644633615,0.35918504644634525,0.009999999999990905,0.0167348
41169,2023-07-03 15:19:27.503548243,2,192.19,27.0,-0.09700461803554472,0.08031621803554471,0.0,0.0166884
41177,2023-07-03 15:19:27.503729696,2,192.19,53.0,-0.052106318204292484,0.025398218204301576,0.009999999999990905,0.0167081
41182,2023-07-03 15:19:43.113485371,1,192.18,51.0,-0.15594457030934328,0.13911177030934327,0.0,0.0168328
41188,2023-07-03 15:19:48.170432426,2,192.17,64.0,-0.2810490820430351,0.25398218204301576,0.010000000000019327,0.0170669
41196,2023-07-03 15:19:48.170722777,2,192.17,83.0,-0.20642202322319195,0.17959252322317262,0.010000000000019327,0.0168295
41205,2023-07-03 15:19:49.560019371,2,192.15,54.0,-0.29126498204299756,0.25398218204301576,0.01999999999998181,0.0172828
41219,2023-07-03 15:19:56.286977516,2,192.16,62.0,-0.17760683607108943,0.16063243607108943,0.0,0.0169744
41254,2023-07-03 15:20:03.858368770,1,192.19,67.0,-0.27072868204301576,0.25398218204301576,0.0,0.0167465
41268,2023-07-03 15:20:10.479424491,1,192.21,30.0,-0.12127393635882071,0.10471953635882071,0.0,0.0165544
41278,2023-07-03 15:20:10.553574565,2,192.23,49.0,-0.19259121740628446,0.17596401740628445,0.0,0.0166272
41293,2023-07-03 15:20:11.637789517,1,192.265,74.0,-0.27543368204303964,0.25398218204301576,0.005000000000023874,0.0164515
41297,2023-07-03 15:20:14.334275894,2,192.28,38.0,-0.2709108820430158,0.25398218204301576,0.0,0.0169287
41298,2023-07-03 15:20:14.334275894,2,192.28,53.0,-0.2709108820430158,0.25398218204301576,0.0,0.0169287
41302,2023-07-03 15:20:15.237296315,2,192.29,34.0,-0.27087678204301574,0.25398218204301576,0.0,0.0168946
41303,2023-07-03 15:20:15.237296315,1,192.29,62.0,-0.27087678204301574,0.25398218204301576,0.0,0.0168946
41320,2023-07-03 15:20:19.143417061,2,192.33,42.0,-0.28097348204300665,0.25398218204301576,0.009999999999990905,0.0169913
41336,2023-07-03 15:20:24.993346460,1,192.31,79.0,-0.38692964644633615,0.35918504644634525,0.009999999999990905,0.0177446
41348,2023-07-03 15:20:26.367310923,1,192.27,33.0,-0.20642882322316353,0.17959252322317262,0.009999999999990905,0.0168363
41359,2023-07-03 15:20:29.721008463,1,192.3,78.0,-0.28049078204300665,0.25398218204301576,0.009999999999990905,0.0165086
41360,2023-07-03 15:20:30.081150264,2,192.3,18.0,-0.19873109684498352,0.1722590968449926,0.009999999999990905,0.016472
41362,2023-07-03 15:20:30.978090068,1,192.3,72.0,-0.27409500956190164,0.2475512095619107,0.009999999999990905,0.0165438
41363,2023-07-03 15:20:30.978235085,2,192.3,72.0,-0.08359504241218187,0.056792142412190966,0.009999999999990905,0.0168029
41370,2023-07-03 15:20:33.947610771,1,192.32,69.0,-0.27056458204301576,0.25398218204301576,0.0,0.0165824
41391,2023-07-03 15:20:44.367264178,1,192.29,61.0,-0.0837781424122103,0.056792142412190966,0.010000000000019327,0.016986
41392,2023-07-03 15:20:44.367264178,1,192.29,35.0,-0.2809681820430351,0.25398218204301576,0.010000000000019327,0.016986
41394,2023-07-03 15:20:47.371557700,1,192.29,22.0,-0.09710881803554472,0.08031621803554471,0.0,0.0167926
41404,2023-07-03 15:20:49.616178662,1,192.3,25.0,-0.27108008204301576,0.25398218204301576,0.0,0.0170979
41418,2023-07-03 15:20:56.458665824,1,192.3,74.0,-0.08392034241218187,0.056792142412190966,0.009999999999990905,0.0171282
41426,2023-07-03 15:21:06.460432784,2,192.3,69.0,-0.27052428204301576,0.25398218204301576,0.0,0.0165421
41431,2023-07-03 15:21:08.781177080,2,192.3,42.0,-0.27128518204301577,0.25398218204301576,0.0,0.017303
41472,2023-07-03 15:21:25.141859917,1,192.29,42.0,-0.09363466911275478,0.06719736911273545,0.010000000000019327,0.0164373
41490,2023-07-03 15:21:27.221686192,1,192.27,53.0,-0.5683550097944199,0.541762509794429,0.009999999999990905,0.0165925
41518,2023-07-03 15:21:33.367665009,1,192.29,39.0,-0.16038431857853813,0.14367401857853812,0.0,0.0167103
41522,2023-07-03 15:21:37.337049360,2,192.3,17.0,-0.19493552025447572,0.16847272025448481,0.009999999999990905,0.0164628
41524,2023-07-03 15:21:37.342538747,1,192.295,17.0,-0.04687551820432545,0.025398218204301576,0.005000000000023874,0.0164773
41570,2023-07-03 15:22:03.139280020,1,192.285,50.0,-0.19936912743010649,0.17778752743011103,0.0049999999999954525,0.0165816
41573,2023-07-03 15:22:04.044497345,1,192.27,24.0,-0.10685801803553562,0.08031621803554471,0.009999999999990905,0.0165418
41580,2023-07-03 15:22:12.155121570,1,192.27,78.0,-0.20646692322316354,0.17959252322317262,0.009999999999990905,0.0168744
41592,2023-07-03 15:22:12.160371022,2,192.255,18.0,-0.2755385820430112,0.25398218204301576,0.0049999999999954525,0.0165564
41603,2023-07-03 15:22:12.256679036,2,192.26,78.0,-0.2804486820430351,0.25398218204301576,0.010000000000019327,0.0164665
41614,2023-07-03 15:22:17.506777296,1,192.25,80.0,-0.6124652824684215,0.5858130824684306,0.009999999999990905,0.0166522
41649,2023-07-03 15:22:41.796283019,2,192.25,68.0,-0.20804435751852474,0.18137955751853382,0.009999999999990905,0.0166648
41650,2023-07-03 15:22:41.796283019,2,192.25,79.0,-0.18729723607108034,0.16063243607108943,0.009999999999990905,0.0166648
41686,2023-07-03 15:23:01.611614994,2,192.21,64.0,-0.3357903524607646,0.3192506524607646,0.0,0.0165397
41688,2023-07-03 15:23:06.766869772,2,192.2,36.0,-0.08968007497642502,0.062212674976405695,0.010000000000019327,0.0174674
41700,2023-07-03 15:23:09.274975360,1,192.185,64.0,-0.09823435461290018,0.07619465461290473,0.0049999999999954525,0.0170397
41712,2023-07-03 15:23:10.660355688,1,192.22,68.0,-0.042208018204301576,0.025398218204301576,0.0,0.0168098
41727,2023-07-03 15:23:11.682937578,2,192.27,21.0,-0.27063638204301577,0.25398218204301576,0.0,0.0166542
41738,2023-07-03 15:23:12.513802758,1,192.28,46.0,-0.28049438204300664,0.25398218204301576,0.009999999999990905,0.0165122
41739,2023-07-03 15:23:12.743916224,1,192.27,78.0,-0.28052388204300666,0.25398218204301576,0.009999999999990905,0.0165417
41754,2023-07-03 15:23:28.332898048,2,192.3,22.0,-0.09676261803554471,0.08031621803554471,0.0,0.0164464
41764,2023-07-03 15:23:32.212919967,1,192.3,74.0,-0.23691252175785554,0.21995502175785553,0.0,0.0169575
41792,2023-07-03 15:23:47.596849818,1,192.3,64.0,-0.27115858204301574,0.25398218204301576,0.0,0.0171764
41793,2023-07-03 15:23:47.596849818,2,192.3,22.0,-0.27115858204301574,0.25398218204301576,0.0,0.0171764
41796,2023-07-03 15:23:50.840369340,1,192.295,22.0,-0.27555898204303964,0.25398218204301576,0.005000000000023874,0.0165768
41797,2023-07-03 15:23:54.959293200,2,192.295,53.0,-0.25008026383873805,0.22858396383871418,0.005000000000023874,0.0164963
41799,2023-07-03 15:23:54.959488008,2,192.29,54.0,-0.10698731803556405,0.08031621803554471,0.010000000000019327,0.0166711
41810,2023-07-03 15:23:56.469576793,2,192.29,52.0,-0.0841613424122103,0.056792142412190966,0.010000000000019327,0.0173692
41826,2023-07-03 15:23:58.363104600,2,192.3,69.0,-0.45693014351571104,0.43991004351571106,0.0,0.0170201
41832,2023-07-03 15:24:02.210306498,1,192.32,42.0,-0.28042672610942665,0.26394602610942663,0.0,0.0164807
41848,2023-07-03 15:24:08.456704185,2,192.34,27.0,-0.7940561447161332,0.7665887447161422,0.009999999999990905,0.0174674
41852,2023-07-03 15:24:08.457915802,1,192.33,48.0,-0.10739111803553562,0.08031621803554471,0.009999999999990905,0.0170749
41854,2023-07-03 15:24:08.457915802,1,192.33,36.0,-0.28105708204300667,0.25398218204301576,0.009999999999990905,0.0170749
41857,2023-07-03 15:24:08.458411981,1,192.33,40.0,-0.28057818204300666,0.25398218204301576,0.009999999999990905,0.016596
41872,2023-07-03 15:24:18.678899043,2,192.31,56.0,-0.28087328204300666,0.25398218204301576,0.009999999999990905,0.0168911
41895,2023-07-03 15:24:25.697532042,1,192.35,84.0,-0.04226621820430158,0.025398218204301576,0.0,0.016868
41905,2023-07-03 15:24:26.920815846,2,192.36,31.0,-0.042464018204301575,0.025398218204301576,0.0,0.0170658
41912,2023-07-03 15:24:26.921681683,1,192.37,64.0,-0.2704610820430158,0.25398218204301576,0.0,0.0164789
41921,2023-07-03 15:24:26.927012358,2,192.37,77.0,-0.06054800435157111,0.04399100435157111,0.0,0.016557
41923,2023-07-03 15:24:26.931142962,2,192.39,75.0,-0.15323469083772776,0.13677359083772775,0.0,0.0164611
41941,2023-07-03 15:24:30.422712303,1,192.4,68.0,-0.2710134820430158,0.25398218204301576,0.0,0.0170313
41964,2023-07-03 15:24:38.489697636,1,192.42,59.0,-0.09713451803554471,0.08031621803554471,0.0,0.0168183
41965,2023-07-03 15:24:38.489697636,2,192.42,28.0,-0.27080048204301577,0.25398218204301576,0.0,0.0168183
41977,2023-07-03 15:24:42.175628452,1,192.4,47.0,-0.1508553499528023,0.12442534995281139,0.009999999999990905,0.01643
41980,2023-07-03 15:24:42.946829688,2,192.4,65.0,-0.1509870499528023,0.12442534995281139,0.009999999999990905,0.0165617
41995,2023-07-03 15:24:45.143573057,1,192.4,81.0,-0.0890146749763966,0.062212674976405695,0.009999999999990905,0.016802
42006,2023-07-03 15:24:49.918300571,2,192.4,55.0,-0.08869907497639659,0.062212674976405695,0.009999999999990905,0.0164864
42007,2023-07-03 15:24:50.824179767,2,192.4,40.0,-0.08323464241218187,0.056792142412190966,0.009999999999990905,0.0164425
42033,2023-07-03 15:25:01.411360989,1,192.41,74.0,-0.2383439329970913,0.2214165329970913,0.0,0.0169274
42041,2023-07-03 15:25:01.416086278,1,192.42,53.0,-0.328779830404984,0.312098530404984,0.0,0.0166813
42065,2023-07-03 15:25:07.368607271,2,192.44,52.0,-0.05356871820429248,0.025398218204301576,0.009999999999990905,0.0181705
42067,2023-07-03 15:25:08.585300352,1,192.44,18.0,-0.27061438204301574,0.25398218204301576,0.0,0.0166322
42077,2023-07-03 15:25:13.678345740,1,192.41,19.0,-0.12883417281719722,0.1015928728172063,0.009999999999990905,0.0172413
42080,2023-07-03 15:25:13.678345740,2,192.41,48.0,-0.10755751803553562,0.08031621803554471,0.009999999999990905,0.0172413
42083,2023-07-03 15:25:13.680763140,1,192.4,58.0,-0.12162863075501229,0.09503143075502138,0.009999999999990905,0.0165972
42084,2023-07-03 15:25:13.680763140,1,192.4,63.0,-0.26213058609203765,0.23553338609204677,0.009999999999990905,0.0165972
42089,2023-07-03 15:25:16.130888153,2,192.42,24.0,-0.27077538204301577,0.25398218204301576,0.0,0.0167932
42096,2023-07-03 15:25:17.278599136,1,192.41,50.0,-0.0891332749763966,0.062212674976405695,0.009999999999990905,0.0169206
42112,2023-07-03 15:25:19.520662328,2,192.4,49.0,-0.19780205751853383,0.18137955751853382,0.0,0.0164225
42114,2023-07-03 15:25:19.520854907,2,192.4,20.0,-0.23941716024596063,0.22286846024596063,0.0,0.0165487
42123,2023-07-03 15:25:23.845738807,2,192.4,21.0,-0.2706076820430158,0.25398218204301576,0.0,0.0166255
42133,2023-07-03 15:25:24.342272811,1,192.42,17.0,-0.18148376638366065,0.16459926638366065,0.0,0.0168845
42138,2023-07-03 15:25:24.368638698,1,192.43,69.0,-0.22435447577920123,0.20789337577920122,0.0,0.0164611
42182,2023-07-03 15:25:47.881572355,1,192.41,70.0,-0.08339794241218187,0.056792142412190966,0.009999999999990905,0.0166058
42184,2023-07-03 15:25:48.850882191,2,192.4,55.0,-0.5347947640860224,0.5079643640860315,0.009999999999990905,0.0168304
42193,2023-07-03 15:25:48.851520016,1,192.39,58.0,-0.052825418204320906,0.025398218204301576,0.010000000000019327,0.0174272
42200,2023-07-03 15:25:48.871419048,1,192.37,40.0,-0.2808429820430067,0.25398218204301576,0.009999999999990905,0.0168608
42215,2023-07-03 15:25:57.034217415,2,192.4,49.0,-0.28110128204300666,0.25398218204301576,0.009999999999990905,0.0171191
42220,2023-07-03 15:25:57.039104901,1,192.41,20.0,-0.18549272025448482,0.16847272025448481,0.0,0.01702
42232,2023-07-03 15:26:00.776674564,1,192.41,41.0,-0.27093658204301574,0.25398218204301576,0.0,0.0169544
42236,2023-07-03 15:26:00.776674564,1,192.41,24.0,-0.27093658204301574,0.25398218204301576,0.0,0.0169544
42239,2023-07-03 15:26:00.800070218,1,192.41,78.0,-0.27068958204301574,0.25398218204301576,0.0,0.0167074
42246,2023-07-03 15:26:00.817020794,2,192.41,74.0,-0.27048868204301574,0.25398218204301576,0.0,0.0165065
42257,2023-07-03 15:26:00.851989578,1,192.41,26.0,-0.27044868204301575,0.25398218204301576,0.0,0.0164665
42293,2023-07-03 15:26:01.031212170,1,192.41,32.0,-0.2711716820430158,0.25398218204301576,0.0,0.0171895
42295,2023-07-03 15:26:01.031212170,1,192.41,55.0,-0.14418059102150788,0.12699109102150788,0.0,0.0171895
42316,2023-07-03 15:26:09.540782575,2,192.4,37.0,-0.052624218204292486,0.025398218204301576,0.009999999999990905,0.017226
42320,2023-07-03 15:26:09.540839215,2,192.4,17.0,-0.18504912184874,0.1586118218487491,0.009999999999990905,0.0164373
42321,2023-07-03 15:26:09.540898361,1,192.4,47.0,-0.22479952549874377,0.19836642549875286,0.009999999999990905,0.0164331
42326,2023-07-03 15:26:09.545638750,1,192.39,48.0,-0.06282440464465386,0.03591850464463453,0.010000000000019327,0.0169059
42344,2023-07-03 15:26:14.506496233,1,192.37,24.0,-0.2908758820429976,0.25398218204301576,0.01999999999998181,0.0168937
42350,2023-07-03 15:26:14.506496233,2,192.37,51.0,-0.06281541820428338,0.025398218204301576,0.01999999999998181,0.0174172
42357,2023-07-03 15:26:14.507351870,1,192.36,70.0,-0.2808584820430067,0.25398218204301576,0.009999999999990905,0.0168763
42363,2023-07-03 15:26:15.051216577,1,192.36,79.0,-0.12114993635882071,0.10471953635882071,0.0,0.0164304
42364,2023-07-03 15:26:16.456444363,1,192.35,34.0,-0.07789573640862248,0.05079643640860315,0.010000000000019327,0.0170993
42367,2023-07-03 15:26:16.456444363,2,192.35,46.0,-0.06301780464465385,0.03591850464463453,0.010000000000019327,0.0170993
42374,2023-07-03 15:26:16.457045346,1,192.35,74.0,-0.200908711474329,0.17412141147430968,0.010000000000019327,0.0167873
42375,2023-07-03 15:26:16.457045346,1,192.35,76.0,-0.2807694820430351,0.25398218204301576,0.010000000000019327,0.0167873
42382,2023-07-03 15:26:19.934317441,2,192.34,32.0,-0.28064948204300666,0.25398218204301576,0.009999999999990905,0.0166673
42383,2023-07-03 15:26:23.723932373,1,192.32,66.0,-0.2809513820430351,0.25398218204301576,0.010000000000019327,0.0169692
42390,2023-07-03 15:26:26.798708444,1,192.3,24.0,-0.2114262195192313,0.1849018195192404,0.009999999999990905,0.0165244
42402,2023-07-03 15:26:29.752357905,1,192.3,53.0,-0.11462310870313314,0.08798200870314223,0.009999999999990905,0.0166411
42403,2023-07-03 15:26:29.754582635,1,192.29,67.0,-0.052122718204320906,0.025398218204301576,0.010000000000019327,0.0167245
42416,2023-07-03 15:26:30.930981038,1,192.275,45.0,-0.2754965820430112,0.25398218204301576,0.0049999999999954525,0.0165144
42417,2023-07-03 15:26:32.505088008,1,192.28,16.0,-0.2705790820430158,0.25398218204301576,0.0,0.0165969
42421,2023-07-03 15:26:36.973785262,2,192.28,33.0,-0.09384286911272635,0.06719736911273545,0.009999999999990905,0.0166455
42424,2023-07-03 15:26:41.164724747,1,192.28,72.0,-0.08320364241218187,0.056792142412190966,0.009999999999990905,0.0164115
42429,2023-07-03 15:26:43.359389725,2,192.27,72.0,-0.28046938204300664,0.25398218204301576,0.009999999999990905,0.0164872
42457,2023-07-03 15:26:56.859683099,1,192.25,32.0,-0.06055410435157112,0.04399100435157111,0.0,0.0165631
42460,2023-07-03 15:27:01.285088808,1,192.25,29.0,-0.28074928204300664,0.25398218204301576,0.009999999999990905,0.0167671
42461,2023-07-03 15:27:01.285088808,2,192.25,43.0,-0.1537581910214988,0.12699109102150788,0.009999999999990905,0.0167671
42463,2023-07-03 15:27:02.302805825,2,192.24,46.0,-0.05223191820429248,0.025398218204301576,0.009999999999990905,0.0168337
42464,2023-07-03 15:27:02.302805825,1,192.24,33.0,-0.28081588204300667,0.25398218204301576,0.009999999999990905,0.0168337
42476,2023-07-03 15:27:09.011416780,1,192.24,55.0,-0.09331065461290472,0.07619465461290473,0.0,0.017116
42478,2023-07-03 15:27:09.011416780,2,192.24,45.0,-0.22500937577920122,0.20789337577920122,0.0,0.017116
42484,2023-07-03 15:27:13.209166190,1,192.25,66.0,-0.09804471803554471,0.08031621803554471,0.0,0.0177285
42489,2023-07-03 15:27:13.209166190,1,192.25,23.0,-0.08956550928926907,0.07183700928926906,0.0,0.0177285
42494,2023-07-03 15:27:13.220986878,2,192.26,27.0,-0.19664502322317262,0.17959252322317262,0.0,0.0170525
42506,2023-07-03 15:27:15.452363544,1,192.3,35.0,-0.05284850464463453,0.03591850464463453,0.0,0.01693
42512,2023-07-03 15:27:17.280660557,1,192.31,59.0,-0.10822547804103226,0.09157457804103226,0.0,0.0166509
42525,2023-07-03 15:27:22.222372158,1,192.32,41.0,-0.28061798204303506,0.25398218204301576,0.010000000000019327,0.0166358
42529,2023-07-03 15:27:26.131636687,2,192.33,41.0,-0.3456785327673213,0.3291985327673213,0.0,0.01648
42548,2023-07-03 15:27:42.077921724,1,192.35,47.0,-0.19916919684501194,0.1722590968449926,0.010000000000019327,0.0169101
42549,2023-07-03 15:27:48.752043103,1,192.355,16.0,-0.07827704241221484,0.056792142412190966,0.005000000000023874,0.0164849
42550,2023-07-03 15:27:53.257702532,1,192.36,45.0,-0.41930299017772366,0.40158109017772364,0.0,0.0177219
42558,2023-07-03 15:27:53.285663569,2,192.36,30.0,-0.10700061803553562,0.08031621803554471,0.009999999999990905,0.0166844
42589,2023-07-03 15:28:01.426855983,2,192.38,27.0,-0.17304273194905823,0.15656513194905822,0.0,0.0164776
42591,2023-07-03 15:28:02.959304226,1,192.385,19.0,-0.25699868609204224,0.23553338609204677,0.0049999999999954525,0.0164653
42595,2023-07-03 15:28:02.968251428,1,192.38,62.0,-0.37627314644634524,0.35918504644634525,0.0,0.0170881
42602,2023-07-03 15:28:03.427844961,1,192.39,55.0,-0.2708587820430158,0.25398218204301576,0.0,0.0168766
42604,2023-07-03 15:28:03.427844961,1,192.39,62.0,-0.2708587820430158,0.25398218204301576,0.0,0.0168766
42616,2023-07-03 15:28:07.342564964,2,192.38,70.0,-0.27562839990561366,0.24885069990562278,0.009999999999990905,0.0167777
42627,2023-07-03 15:28:11.489309903,2,192.41,72.0,-0.27055728204301577,0.25398218204301576,0.0,0.0165751
42629,2023-07-03 15:28:11.489422594,2,192.41,56.0,-0.17352933194905823,0.15656513194905822,0.0,0.0169642
42658,2023-07-03 15:28:24.075422553,2,192.355,48.0,-0.09329620928929294,0.07183700928926906,0.005000000000023874,0.0164592
42666,2023-07-03 15:28:27.146122604,2,192.34,57.0,-0.10718061803553562,0.08031621803554471,0.009999999999990905,0.0168644
42667,2023-07-03 15:28:27.146122604,2,192.34,37.0,-0.05226261820429248,0.025398218204301576,0.009999999999990905,0.0168644
42677,2023-07-03 15:28:29.987952624,2,192.33,42.0,-0.27060298204301575,0.25398218204301576,0.0,0.0166208
42682,2023-07-03 15:28:37.466735034,1,192.32,61.0,-0.07328574241219096,0.056792142412190966,0.0,0.0164936
42685,2023-07-03 15:28:38.968927765,2,192.33,44.0,-0.27048408204301577,0.25398218204301576,0.0,0.0165019
42689,2023-07-03 15:28:39.604567964,2,192.33,67.0,-0.18099473002945468,0.15449133002946377,0.009999999999990905,0.0165034
42709,2023-07-03 15:28:50.796244988,1,192.35,33.0,-0.2808736820430351,0.25398218204301576,0.010000000000019327,0.0168915
42716,2023-07-03 15:29:02.021759251,2,192.3,50.0,-0.22499112549874375,0.19836642549875286,0.009999999999990905,0.0166247
42730,2023-07-03 15:29:06.308691601,1,192.33,66.0,-0.27074128204301573,0.25398218204301576,0.0,0.0167591
42750,2023-07-03 15:29:26.118448170,1,192.33,47.0,-0.21886844239334738,0.19175234239335648,0.009999999999990905,0.0171161
42764,2023-07-03 15:29:37.872675013,1,192.33,52.0,-0.32704537049043325,0.30051577049044237,0.009999999999990905,0.0165296
42765,2023-07-03 15:29:41.200179949,2,192.33,26.0,-0.15354129102149877,0.12699109102150788,0.009999999999990905,0.0165502
42768,2023-07-03 15:29:41.414998200,2,192.33,27.0,-0.12146953075501228,0.09503143075502138,0.009999999999990905,0.0164381
42782,2023-07-03 15:29:46.803871576,2,192.33,57.0,-0.28137468204300664,0.25398218204301576,0.009999999999990905,0.0173925
42807,2023-07-03 15:30:00.495367626,2,192.37,78.0,-0.21501762549875286,0.19836642549875286,0.0,0.0166512
42827,2023-07-03 15:30:01.375922523,1,192.41,56.0,-0.3757532464463452,0.35918504644634525,0.0,0.0165682
42832,2023-07-03 15:30:02.390062077,1,192.41,52.0,-0.27060128204301576,0.25398218204301576,0.0,0.0166191
42853,2023-07-03 15:30:05.448466782,1,192.405,71.0,-0.10177761803554017,0.08031621803554471,0.0049999999999954525,0.0164614
42860,2023-07-03 15:30:06.410669837,1,192.4,39.0,-0.38645874644633615,0.35918504644634525,0.009999999999990905,0.0172737
42861,2023-07-03 15:30:06.410669837,1,192.4,46.0,-0.38645874644633615,0.35918504644634525,0.009999999999990905,0.0172737
42865,2023-07-03 15:30:06.410709247,1,192.4,52.0,-0.28092358204300666,0.25398218204301576,0.009999999999990905,0.0169414
42871,2023-07-03 15:30:06.415448771,1,192.4,22.0,-0.2805907820430067,0.25398218204301576,0.009999999999990905,0.0166086
42899,2023-07-03 15:30:11.582323654,1,192.41,67.0,-0.18326455450151555,0.16654725450151556,0.0,0.0167173
42903,2023-07-03 15:30:11.583314605,1,192.41,46.0,-0.28086028204300667,0.25398218204301576,0.009999999999990905,0.0168781
42914,2023-07-03 15:30:11.647289605,2,192.4,41.0,-0.12863807281719722,0.1015928728172063,0.009999999999990905,0.0170452
42950,2023-07-03 15:30:19.663998887,1,192.41,53.0,-0.28048278204300664,0.25398218204301576,0.009999999999990905,0.0165006
42962,2023-07-03 15:30:24.126746032,1,192.41,59.0,-0.2805655820430067,0.25398218204301576,0.009999999999990905,0.0165834
42965,2023-07-03 15:30:24.127447186,1,192.415,63.0,-0.1738395092258049,0.15238930922580946,0.0049999999999954525,0.0164502
42973,2023-07-03 15:30:24.130869014,1,192.41,48.0,-1.0346133366910224,1.0079605366910316,0.009999999999990905,0.0166528
42984,2023-07-03 15:30:29.112387720,1,192.41,27.0,-0.2708069820430158,0.25398218204301576,0.0,0.0168248
42997,2023-07-03 15:30:34.354228111,1,192.44,59.0,-0.2704821820430158,0.25398218204301576,0.0,0.0165
43014,2023-07-03 15:30:38.118966502,1,192.46,52.0,-0.10692171803553562,0.08031621803554471,0.009999999999990905,0.0166055
43017,2023-07-03 15:30:42.265875344,1,192.47,58.0,-0.22460267577920123,0.20789337577920122,0.0,0.0167093
43026,2023-07-03 15:30:47.909859255,2,192.485,21.0,-0.06541730435156656,0.04399100435157111,0.0049999999999954525,0.0164263
43040,2023-07-03 15:30:53.135841778,1,192.5,53.0,-0.19608622322317262,0.17959252322317262,0.0,0.0164937
43043,2023-07-03 15:30:53.198804841,2,192.49,70.0,-0.08454074241218187,0.056792142412190966,0.009999999999990905,0.0177486
43045,2023-07-03 15:30:53.198804841,1,192.49,67.0,-0.46765864351570197,0.43991004351571106,0.009999999999990905,0.0177486
43047,2023-07-03 15:30:53.198804841,1,192.49,18.0,-0.14133288482437284,0.11358428482438193,0.009999999999990905,0.0177486
43048,2023-07-03 15:30:53.198813846,2,192.49,74.0,-0.38704194644633616,0.35918504644634525,0.009999999999990905,0.0178569
43074,2023-07-03 15:31:04.094226575,1,192.495,70.0,-0.23401573916728743,0.21249673916729198,0.0049999999999954525,0.016519
43080,2023-07-03 15:31:08.675679953,2,192.49,45.0,-0.3862586464463362,0.35918504644634525,0.009999999999990905,0.0170736
43091,2023-07-03 15:31:12.739232930,2,192.49,35.0,-0.10520420870314223,0.08798200870314223,0.0,0.0172222
43094,2023-07-03 15:31:12.739232930,1,192.5,27.0,-0.2312313905612594,0.21400919056125942,0.0,0.0172222
43098,2023-07-03 15:31:12.739232930,1,192.5,60.0,-0.07487634241219096,0.056792142412190966,0.0,0.0180842
43115,2023-07-03 15:31:17.289728755,2,192.48,61.0,-0.1670061703093626,0.13911177030934327,0.010000000000019327,0.0178944
43119,2023-07-03 15:31:17.289728755,1,192.48,72.0,-0.4139138965506677,0.3860194965506484,0.010000000000019327,0.0178944
43138,2023-07-03 15:31:17.842850666,2,192.455,66.0,-0.1583571908377232,0.13677359083772775,0.0049999999999954525,0.0165836
43142,2023-07-03 15:31:20.848221854,1,192.45,30.0,-0.2809833820430351,0.25398218204301576,0.010000000000019327,0.0170012
43156,2023-07-03 15:31:23.035566464,1,192.42,42.0,-0.05239881820432091,0.025398218204301576,0.010000000000019327,0.0170006
43159,2023-07-03 15:31:23.035566464,1,192.42,42.0,-0.38618564644636455,0.35918504644634525,0.010000000000019327,0.0170006
43172,2023-07-03 15:31:25.212124825,2,192.39,60.0,-0.08328484241221029,0.056792142412190966,0.010000000000019327,0.0164927
43185,2023-07-03 15:31:30.120293515,1,192.4,54.0,-0.5346747640860224,0.5079643640860315,0.009999999999990905,0.0167104
43188,2023-07-03 15:31:40.853345038,2,192.4,48.0,-0.2704882820430158,0.25398218204301576,0.0,0.0165061
43203,2023-07-03 15:31:53.958466083,2,192.37,28.0,-0.2806230820430067,0.25398218204301576,0.009999999999990905,0.0166409
